pair_id,repeat_id,base_instance_id,variant,plain_method_count,neutral_method_count,plain_final_result,neutral_final_result,plain_final_solved,neutral_final_solved,plain_final_decisions,neutral_final_decisions,plain_final_conflicts,neutral_final_conflicts,plain_final_cpu_time,neutral_final_cpu_time,final_cpu_time_delta,result_match,solved_match,decisions_match,conflicts_match,accepted,rejection_reason
repeat=1|base=subset_cardinality_bw16|variant=perm_seed1744,1,subset_cardinality_bw16,perm_seed1744,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1190,1190,952,952,0.002217,0.002313,9.600000000000017e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw16|variant=perm_seed1745,1,subset_cardinality_bw16,perm_seed1745,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1275,1275,979,979,0.002122,0.002161,3.899999999999997e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw18|variant=base,1,subset_cardinality_bw18,base,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1744,1744,1353,1353,0.002915,0.002849,-6.600000000000009e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw18|variant=perm_seed1730,1,subset_cardinality_bw18,perm_seed1730,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1692,1692,1238,1238,0.002533,0.002556,2.3000000000000017e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw18|variant=perm_seed1731,1,subset_cardinality_bw18,perm_seed1731,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1884,1884,1464,1464,0.003042,0.003144,0.0001020000000000001,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw18|variant=perm_seed1732,1,subset_cardinality_bw18,perm_seed1732,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1456,1456,1049,1049,0.00218,0.002163,-1.7000000000000088e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw18|variant=perm_seed1733,1,subset_cardinality_bw18,perm_seed1733,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1993,1993,1604,1604,0.00326,0.003328,6.799999999999992e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw18|variant=perm_seed1734,1,subset_cardinality_bw18,perm_seed1734,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1814,1814,1305,1305,0.002549,0.00253,-1.899999999999992e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw18|variant=perm_seed1735,1,subset_cardinality_bw18,perm_seed1735,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1587,1587,1151,1151,0.002282,0.002354,7.200000000000002e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw18|variant=perm_seed1736,1,subset_cardinality_bw18,perm_seed1736,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1684,1684,1216,1216,0.00246,0.00239,-6.999999999999975e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw18|variant=perm_seed1737,1,subset_cardinality_bw18,perm_seed1737,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1851,1851,1302,1302,0.002666,0.002624,-4.199999999999994e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw18|variant=perm_seed1738,1,subset_cardinality_bw18,perm_seed1738,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1549,1549,1103,1103,0.002155,0.00225,9.500000000000003e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw18|variant=perm_seed1739,1,subset_cardinality_bw18,perm_seed1739,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1933,1933,1461,1461,0.003016,0.003244,0.0002279999999999999,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw18|variant=perm_seed1740,1,subset_cardinality_bw18,perm_seed1740,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1755,1755,1289,1289,0.002614,0.002816,0.00020199999999999992,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw18|variant=perm_seed1741,1,subset_cardinality_bw18,perm_seed1741,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1766,1766,1309,1309,0.002804,0.002649,-0.0001550000000000002,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw18|variant=perm_seed1742,1,subset_cardinality_bw18,perm_seed1742,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1570,1570,1172,1172,0.002349,0.00238,3.100000000000021e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw18|variant=perm_seed1743,1,subset_cardinality_bw18,perm_seed1743,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1910,1910,1455,1455,0.003059,0.002991,-6.799999999999992e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw18|variant=perm_seed1744,1,subset_cardinality_bw18,perm_seed1744,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1455,1455,1048,1048,0.002126,0.002315,0.00018899999999999993,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw18|variant=perm_seed1745,1,subset_cardinality_bw18,perm_seed1745,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1653,1653,1237,1237,0.002449,0.0026,0.0001510000000000001,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw8|variant=base,1,subset_cardinality_bw8,base,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,89,89,67,67,0.000719,0.000781,6.199999999999999e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw8|variant=perm_seed1730,1,subset_cardinality_bw8,perm_seed1730,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,110,110,76,76,0.000743,0.00073,-1.299999999999999e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw8|variant=perm_seed1731,1,subset_cardinality_bw8,perm_seed1731,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,91,91,70,70,0.000707,0.000653,-5.39999999999999e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw8|variant=perm_seed1732,1,subset_cardinality_bw8,perm_seed1732,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,84,84,67,67,0.000695,0.000668,-2.7000000000000006e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw8|variant=perm_seed1733,1,subset_cardinality_bw8,perm_seed1733,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,109,109,86,86,0.00065,0.000707,5.6999999999999976e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw8|variant=perm_seed1734,1,subset_cardinality_bw8,perm_seed1734,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,112,112,82,82,0.000686,0.000699,1.299999999999999e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw8|variant=perm_seed1735,1,subset_cardinality_bw8,perm_seed1735,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,94,94,68,68,0.00068,0.00065,-3.000000000000008e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw8|variant=perm_seed1736,1,subset_cardinality_bw8,perm_seed1736,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,121,121,83,83,0.000662,0.000711,4.9e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw8|variant=perm_seed1737,1,subset_cardinality_bw8,perm_seed1737,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,87,87,66,66,0.000663,0.000667,3.999999999999989e-06,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw8|variant=perm_seed1738,1,subset_cardinality_bw8,perm_seed1738,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,80,80,66,66,0.000638,0.000701,6.300000000000001e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw8|variant=perm_seed1739,1,subset_cardinality_bw8,perm_seed1739,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,103,103,74,74,0.000672,0.000687,1.500000000000004e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw8|variant=perm_seed1740,1,subset_cardinality_bw8,perm_seed1740,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,98,98,64,64,0.000678,0.000672,-6.000000000000037e-06,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw8|variant=perm_seed1741,1,subset_cardinality_bw8,perm_seed1741,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,106,106,76,76,0.000661,0.000685,2.3999999999999933e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw8|variant=perm_seed1742,1,subset_cardinality_bw8,perm_seed1742,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,107,107,72,72,0.000661,0.000693,3.200000000000002e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw8|variant=perm_seed1743,1,subset_cardinality_bw8,perm_seed1743,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,106,106,74,74,0.000663,0.000673,1.0000000000000026e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw8|variant=perm_seed1744,1,subset_cardinality_bw8,perm_seed1744,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,99,99,71,71,0.000637,0.000683,4.6000000000000034e-05,True,True,True,True,True,
repeat=1|base=subset_cardinality_bw8|variant=perm_seed1745,1,subset_cardinality_bw8,perm_seed1745,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,102,102,71,71,0.00063,0.000671,4.100000000000002e-05,True,True,True,True,True,
repeat=1|base=tseitin_k5_even|variant=base,1,tseitin_k5_even,base,1,1,SATISFIABLE,SATISFIABLE,True,True,7,7,0,0,0.000599,0.00071,0.00011099999999999999,True,True,True,True,True,
repeat=1|base=tseitin_k5_even|variant=perm_seed1730,1,tseitin_k5_even,perm_seed1730,1,1,SATISFIABLE,SATISFIABLE,True,True,7,7,0,0,0.000744,0.00064,-0.00010399999999999993,True,True,True,True,True,
repeat=1|base=tseitin_k5_even|variant=perm_seed1731,1,tseitin_k5_even,perm_seed1731,1,1,SATISFIABLE,SATISFIABLE,True,True,7,7,0,0,0.000599,0.000674,7.499999999999998e-05,True,True,True,True,True,
repeat=1|base=tseitin_k5_even|variant=perm_seed1732,1,tseitin_k5_even,perm_seed1732,1,1,SATISFIABLE,SATISFIABLE,True,True,7,7,0,0,0.000712,0.000739,2.7000000000000006e-05,True,True,True,True,True,
repeat=1|base=tseitin_k5_even|variant=perm_seed1733,1,tseitin_k5_even,perm_seed1733,1,1,SATISFIABLE,SATISFIABLE,True,True,7,7,0,0,0.000714,0.000648,-6.599999999999998e-05,True,True,True,True,True,
repeat=1|base=tseitin_k5_even|variant=perm_seed1734,1,tseitin_k5_even,perm_seed1734,1,1,SATISFIABLE,SATISFIABLE,True,True,7,7,0,0,0.000677,0.000609,-6.800000000000003e-05,True,True,True,True,True,
repeat=1|base=tseitin_k5_even|variant=perm_seed1735,1,tseitin_k5_even,perm_seed1735,1,1,SATISFIABLE,SATISFIABLE,True,True,7,7,0,0,0.000643,0.000651,7.999999999999978e-06,True,True,True,True,True,
repeat=1|base=tseitin_k5_even|variant=perm_seed1736,1,tseitin_k5_even,perm_seed1736,1,1,SATISFIABLE,SATISFIABLE,True,True,7,7,0,0,0.000603,0.000643,3.9999999999999996e-05,True,True,True,True,True,
repeat=1|base=tseitin_k5_even|variant=perm_seed1737,1,tseitin_k5_even,perm_seed1737,1,1,SATISFIABLE,SATISFIABLE,True,True,7,7,0,0,0.000658,0.000598,-5.999999999999994e-05,True,True,True,True,True,
repeat=1|base=tseitin_k5_even|variant=perm_seed1738,1,tseitin_k5_even,perm_seed1738,1,1,SATISFIABLE,SATISFIABLE,True,True,7,7,0,0,0.000637,0.000687,5.000000000000002e-05,True,True,True,True,True,
repeat=1|base=tseitin_k5_even|variant=perm_seed1739,1,tseitin_k5_even,perm_seed1739,1,1,SATISFIABLE,SATISFIABLE,True,True,7,7,0,0,0.000681,0.000669,-1.1999999999999966e-05,True,True,True,True,True,
repeat=1|base=tseitin_k5_even|variant=perm_seed1740,1,tseitin_k5_even,perm_seed1740,1,1,SATISFIABLE,SATISFIABLE,True,True,7,7,0,0,0.00058,0.000654,7.399999999999996e-05,True,True,True,True,True,
repeat=1|base=tseitin_k5_even|variant=perm_seed1741,1,tseitin_k5_even,perm_seed1741,1,1,SATISFIABLE,SATISFIABLE,True,True,7,7,0,0,0.000617,0.000587,-3.000000000000008e-05,True,True,True,True,True,
repeat=1|base=tseitin_k5_even|variant=perm_seed1742,1,tseitin_k5_even,perm_seed1742,1,1,SATISFIABLE,SATISFIABLE,True,True,7,7,0,0,0.000636,0.000611,-2.4999999999999957e-05,True,True,True,True,True,
repeat=1|base=tseitin_k5_even|variant=perm_seed1743,1,tseitin_k5_even,perm_seed1743,1,1,SATISFIABLE,SATISFIABLE,True,True,7,7,0,0,0.000626,0.000758,0.00013199999999999996,True,True,True,True,True,
repeat=1|base=tseitin_k5_even|variant=perm_seed1744,1,tseitin_k5_even,perm_seed1744,1,1,SATISFIABLE,SATISFIABLE,True,True,7,7,0,0,0.001132,0.000669,-0.000463,True,True,True,True,True,
repeat=1|base=tseitin_k5_even|variant=perm_seed1745,1,tseitin_k5_even,perm_seed1745,1,1,SATISFIABLE,SATISFIABLE,True,True,7,7,0,0,0.000814,0.000688,-0.00012600000000000003,True,True,True,True,True,
repeat=1|base=tseitin_k5_odd|variant=base,1,tseitin_k5_odd,base,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000604,0.000645,4.099999999999991e-05,True,True,True,True,True,
repeat=1|base=tseitin_k5_odd|variant=perm_seed1730,1,tseitin_k5_odd,perm_seed1730,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000628,0.000598,-2.999999999999997e-05,True,True,True,True,True,
repeat=1|base=tseitin_k5_odd|variant=perm_seed1731,1,tseitin_k5_odd,perm_seed1731,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000632,0.000628,-3.999999999999989e-06,True,True,True,True,True,
repeat=1|base=tseitin_k5_odd|variant=perm_seed1732,1,tseitin_k5_odd,perm_seed1732,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000627,0.000621,-5.999999999999929e-06,True,True,True,True,True,
repeat=1|base=tseitin_k5_odd|variant=perm_seed1733,1,tseitin_k5_odd,perm_seed1733,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000619,0.000633,1.4000000000000015e-05,True,True,True,True,True,
repeat=1|base=tseitin_k5_odd|variant=perm_seed1734,1,tseitin_k5_odd,perm_seed1734,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.00059,0.000613,2.3000000000000017e-05,True,True,True,True,True,
repeat=1|base=tseitin_k5_odd|variant=perm_seed1735,1,tseitin_k5_odd,perm_seed1735,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000612,0.000617,5.000000000000013e-06,True,True,True,True,True,
repeat=1|base=tseitin_k5_odd|variant=perm_seed1736,1,tseitin_k5_odd,perm_seed1736,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000627,0.000678,5.100000000000005e-05,True,True,True,True,True,
repeat=1|base=tseitin_k5_odd|variant=perm_seed1737,1,tseitin_k5_odd,perm_seed1737,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000652,0.000632,-2.0000000000000052e-05,True,True,True,True,True,
repeat=1|base=tseitin_k5_odd|variant=perm_seed1738,1,tseitin_k5_odd,perm_seed1738,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000646,0.000617,-2.8999999999999946e-05,True,True,True,True,True,
repeat=1|base=tseitin_k5_odd|variant=perm_seed1739,1,tseitin_k5_odd,perm_seed1739,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000626,0.000673,4.699999999999995e-05,True,True,True,True,True,
repeat=1|base=tseitin_k5_odd|variant=perm_seed1740,1,tseitin_k5_odd,perm_seed1740,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000613,0.000657,4.3999999999999985e-05,True,True,True,True,True,
repeat=1|base=tseitin_k5_odd|variant=perm_seed1741,1,tseitin_k5_odd,perm_seed1741,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000584,0.000629,4.500000000000001e-05,True,True,True,True,True,
repeat=1|base=tseitin_k5_odd|variant=perm_seed1742,1,tseitin_k5_odd,perm_seed1742,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000591,0.000612,2.099999999999997e-05,True,True,True,True,True,
repeat=1|base=tseitin_k5_odd|variant=perm_seed1743,1,tseitin_k5_odd,perm_seed1743,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000582,0.000968,0.00038599999999999995,True,True,True,True,True,
repeat=1|base=tseitin_k5_odd|variant=perm_seed1744,1,tseitin_k5_odd,perm_seed1744,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000817,0.001368,0.0005510000000000001,True,True,True,True,True,
repeat=1|base=tseitin_k5_odd|variant=perm_seed1745,1,tseitin_k5_odd,perm_seed1745,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,63,63,64,64,0.000589,0.000622,3.300000000000004e-05,True,True,True,True,True,
repeat=1|base=tseitin_k6_even|variant=base,1,tseitin_k6_even,base,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000611,0.000672,6.0999999999999965e-05,True,True,True,True,True,
repeat=1|base=tseitin_k6_even|variant=perm_seed1730,1,tseitin_k6_even,perm_seed1730,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000853,0.000877,2.3999999999999933e-05,True,True,True,True,True,
repeat=1|base=tseitin_k6_even|variant=perm_seed1731,1,tseitin_k6_even,perm_seed1731,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000605,0.000729,0.0001240000000000001,True,True,True,True,True,
repeat=1|base=tseitin_k6_even|variant=perm_seed1732,1,tseitin_k6_even,perm_seed1732,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000704,0.000688,-1.5999999999999955e-05,True,True,True,True,True,
repeat=1|base=tseitin_k6_even|variant=perm_seed1733,1,tseitin_k6_even,perm_seed1733,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000691,0.000662,-2.8999999999999946e-05,True,True,True,True,True,
repeat=1|base=tseitin_k6_even|variant=perm_seed1734,1,tseitin_k6_even,perm_seed1734,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000639,0.000666,2.7000000000000006e-05,True,True,True,True,True,
repeat=1|base=tseitin_k6_even|variant=perm_seed1735,1,tseitin_k6_even,perm_seed1735,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000742,0.000692,-5.000000000000002e-05,True,True,True,True,True,
repeat=1|base=tseitin_k6_even|variant=perm_seed1736,1,tseitin_k6_even,perm_seed1736,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000643,0.000635,-7.999999999999978e-06,True,True,True,True,True,
repeat=1|base=tseitin_k6_even|variant=perm_seed1737,1,tseitin_k6_even,perm_seed1737,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000638,0.000608,-2.999999999999997e-05,True,True,True,True,True,
repeat=1|base=tseitin_k6_even|variant=perm_seed1738,1,tseitin_k6_even,perm_seed1738,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000631,0.000608,-2.3000000000000017e-05,True,True,True,True,True,
repeat=1|base=tseitin_k6_even|variant=perm_seed1739,1,tseitin_k6_even,perm_seed1739,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000627,0.000715,8.800000000000008e-05,True,True,True,True,True,
repeat=1|base=tseitin_k6_even|variant=perm_seed1740,1,tseitin_k6_even,perm_seed1740,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000638,0.000629,-9.000000000000002e-06,True,True,True,True,True,
repeat=1|base=tseitin_k6_even|variant=perm_seed1741,1,tseitin_k6_even,perm_seed1741,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000699,0.000685,-1.4000000000000015e-05,True,True,True,True,True,
repeat=1|base=tseitin_k6_even|variant=perm_seed1742,1,tseitin_k6_even,perm_seed1742,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000777,0.000682,-9.500000000000003e-05,True,True,True,True,True,
repeat=1|base=tseitin_k6_even|variant=perm_seed1743,1,tseitin_k6_even,perm_seed1743,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000634,0.000655,2.099999999999997e-05,True,True,True,True,True,
repeat=1|base=tseitin_k6_even|variant=perm_seed1744,1,tseitin_k6_even,perm_seed1744,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000666,0.000734,6.799999999999992e-05,True,True,True,True,True,
repeat=1|base=tseitin_k6_even|variant=perm_seed1745,1,tseitin_k6_even,perm_seed1745,1,1,SATISFIABLE,SATISFIABLE,True,True,11,11,0,0,0.000616,0.000672,5.599999999999995e-05,True,True,True,True,True,
repeat=1|base=tseitin_k6_odd|variant=base,1,tseitin_k6_odd,base,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1023,1023,1024,1024,0.001298,0.001354,5.600000000000006e-05,True,True,True,True,True,
repeat=1|base=tseitin_k6_odd|variant=perm_seed1730,1,tseitin_k6_odd,perm_seed1730,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1387,1387,1025,1025,0.001312,0.001313,9.999999999999159e-07,True,True,True,True,True,
repeat=1|base=tseitin_k6_odd|variant=perm_seed1731,1,tseitin_k6_odd,perm_seed1731,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1230,1230,996,996,0.001386,0.001321,-6.500000000000017e-05,True,True,True,True,True,
repeat=1|base=tseitin_k6_odd|variant=perm_seed1732,1,tseitin_k6_odd,perm_seed1732,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1240,1240,1026,1026,0.001311,0.001295,-1.6000000000000172e-05,True,True,True,True,True,
repeat=1|base=tseitin_k6_odd|variant=perm_seed1733,1,tseitin_k6_odd,perm_seed1733,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1471,1471,1024,1024,0.001289,0.001381,9.200000000000007e-05,True,True,True,True,True,
repeat=1|base=tseitin_k6_odd|variant=perm_seed1734,1,tseitin_k6_odd,perm_seed1734,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1369,1369,1022,1022,0.001259,0.001359,0.00010000000000000005,True,True,True,True,True,
repeat=1|base=tseitin_k6_odd|variant=perm_seed1735,1,tseitin_k6_odd,perm_seed1735,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1490,1490,1020,1020,0.001253,0.001252,-9.999999999999159e-07,True,True,True,True,True,
repeat=1|base=tseitin_k6_odd|variant=perm_seed1736,1,tseitin_k6_odd,perm_seed1736,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1491,1491,1023,1023,0.00131,0.001315,5.000000000000013e-06,True,True,True,True,True,
repeat=1|base=tseitin_k6_odd|variant=perm_seed1737,1,tseitin_k6_odd,perm_seed1737,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1370,1370,1029,1029,0.001344,0.001326,-1.8000000000000004e-05,True,True,True,True,True,
repeat=1|base=tseitin_k6_odd|variant=perm_seed1738,1,tseitin_k6_odd,perm_seed1738,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1420,1420,1019,1019,0.001253,0.00127,1.7000000000000088e-05,True,True,True,True,True,
repeat=1|base=tseitin_k6_odd|variant=perm_seed1739,1,tseitin_k6_odd,perm_seed1739,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1490,1490,1021,1021,0.001282,0.001269,-1.299999999999999e-05,True,True,True,True,True,
repeat=1|base=tseitin_k6_odd|variant=perm_seed1740,1,tseitin_k6_odd,perm_seed1740,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1226,1226,1004,1004,0.001332,0.0013,-3.200000000000013e-05,True,True,True,True,True,
repeat=1|base=tseitin_k6_odd|variant=perm_seed1741,1,tseitin_k6_odd,perm_seed1741,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1419,1419,1021,1021,0.001379,0.001284,-9.500000000000003e-05,True,True,True,True,True,
repeat=1|base=tseitin_k6_odd|variant=perm_seed1742,1,tseitin_k6_odd,perm_seed1742,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1514,1514,1019,1019,0.00125,0.001265,1.500000000000004e-05,True,True,True,True,True,
repeat=1|base=tseitin_k6_odd|variant=perm_seed1743,1,tseitin_k6_odd,perm_seed1743,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1289,1289,1023,1023,0.001268,0.001309,4.100000000000002e-05,True,True,True,True,True,
repeat=1|base=tseitin_k6_odd|variant=perm_seed1744,1,tseitin_k6_odd,perm_seed1744,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1491,1491,1021,1021,0.00123,0.001223,-7.000000000000062e-06,True,True,True,True,True,
repeat=1|base=tseitin_k6_odd|variant=perm_seed1745,1,tseitin_k6_odd,perm_seed1745,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,1164,1164,1006,1006,0.001307,0.001332,2.5000000000000066e-05,True,True,True,True,True,
repeat=1|base=tseitin_k7_even|variant=base,1,tseitin_k7_even,base,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000766,0.000723,-4.299999999999996e-05,True,True,True,True,True,
repeat=1|base=tseitin_k7_even|variant=perm_seed1730,1,tseitin_k7_even,perm_seed1730,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000759,0.000829,6.999999999999997e-05,True,True,True,True,True,
repeat=1|base=tseitin_k7_even|variant=perm_seed1731,1,tseitin_k7_even,perm_seed1731,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000805,0.000831,2.599999999999998e-05,True,True,True,True,True,
repeat=1|base=tseitin_k7_even|variant=perm_seed1732,1,tseitin_k7_even,perm_seed1732,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.00077,0.000754,-1.5999999999999955e-05,True,True,True,True,True,
repeat=1|base=tseitin_k7_even|variant=perm_seed1733,1,tseitin_k7_even,perm_seed1733,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000719,0.000719,0.0,True,True,True,True,True,
repeat=1|base=tseitin_k7_even|variant=perm_seed1734,1,tseitin_k7_even,perm_seed1734,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000749,0.000724,-2.4999999999999957e-05,True,True,True,True,True,
repeat=1|base=tseitin_k7_even|variant=perm_seed1735,1,tseitin_k7_even,perm_seed1735,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000707,0.000701,-5.999999999999929e-06,True,True,True,True,True,
repeat=1|base=tseitin_k7_even|variant=perm_seed1736,1,tseitin_k7_even,perm_seed1736,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000713,0.000679,-3.399999999999996e-05,True,True,True,True,True,
repeat=1|base=tseitin_k7_even|variant=perm_seed1737,1,tseitin_k7_even,perm_seed1737,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.00074,0.000718,-2.1999999999999993e-05,True,True,True,True,True,
repeat=1|base=tseitin_k7_even|variant=perm_seed1738,1,tseitin_k7_even,perm_seed1738,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000735,0.000737,2.0000000000000486e-06,True,True,True,True,True,
repeat=1|base=tseitin_k7_even|variant=perm_seed1739,1,tseitin_k7_even,perm_seed1739,1,1,SATISFIABLE,SATISFIABLE,True,True,16,16,0,0,0.000696,0.000701,5.000000000000013e-06,True,True,True,True,True,
